user_id,total_point,mean_point,n_kelas,fast,normal,slow,n_avg_submission,last_enrolled_at,last_class,learner_type_model,rekomendasi
7653171,5,0.2,25,3,14,8,3.917619047619048,2023-09-30 01:27:00,Belajar Membuat Aplikasi Kognitif,Reflective Learner,"Menarik! Pelajari konsep ML untuk NLP sederhana, integrasi API kognitif, dan uji coba dengan dataset yang relevan untuk melihat hasil nyata."
7675911,-4,-0.16,25,11,7,7,3.9331578947368415,2024-05-04 22:44:00,Belajar Membuat Aplikasi Back-End untuk Pemula dengan Google Cloud,Fast Learner,"Bagus! Praktikkan deploy API ke Cloud Run atau App Engine, sambungkan ke Cloud SQL, dan monitoring sederhana agar layanan Anda dapat diandalkan."
7690631,-5,-0.4545454545454545,11,6,4,1,4.34,2024-03-07 10:58:00,Asah 2025 - Kuis ILT REBE AI,Sonic Learner,"Gunakan kuis ini untuk mengukur pemahaman, catat kesalahan, dan susun materi ulang untuk sesi belajar yang lebih fokus dan efektif."
7697456,-1,-0.0555555555555555,18,4,11,3,4.0600000000000005,2024-09-10 15:07:00,Belajar Membuat Aplikasi Kognitif,Consistent Learner,"Menarik! Pelajari konsep ML untuk NLP sederhana, integrasi API kognitif, dan uji coba dengan dataset yang relevan untuk melihat hasil nyata."
7734302,-2,-0.1333333333333333,15,4,9,2,4.124545454545454,2023-08-26 01:47:00,Simulasi Ujian Pendidik Level 2 (Google Certified Educator Level 2 - Indonesian),Consistent Learner,"Persiapkan diri dengan latihan soal, buat lesson plan matang, dan latih presentasi materi agar lebih siap saat ujian dan penilaian."
7735764,-1,-0.0833333333333333,12,4,5,3,3.9081818181818178,2024-08-11 18:14:00,BDT 2022 (Tahap 2) Pre-Test Android Developer Dasar,Consistent Learner,"Tetap tenang! Pakai pre-test ini sebagai alat ukur kesiapan, lalu ulangi modul yang terasa sulit sampai lebih paham dan percaya diri."
7736998,1,0.0555555555555555,18,5,7,6,3.753636363636364,2023-07-15 21:35:00,Bangkit Android Assessment 2024 Batch 2,Consistent Learner,Mantap! Praktikkan implementasi fitur Android dan cara debugging cepat agar Anda lebih siap menghadapi soal-soal teknis saat assessment.
7738135,0,0.0,23,6,11,6,3.72875,2024-10-02 09:04:00,Belajar Back-End Pemula dengan Python,Consistent Learner,"Mantap! Pelajari Flask atau Django, buat REST API sederhana, dan hubungkan ke database untuk latihan penuh backend development."
7742139,0,0.0,26,5,16,5,4.0675,2024-05-01 08:39:00,Belajar Matematika untuk Data Science,Consistent Learner,"Bagus! Perkuat linear algebra, kalkulus dasar, dan probabilitas melalui soal terapan agar Anda lebih siap mengerti algoritma ML secara matematis."
7767805,2,0.074074074074074,27,6,13,8,3.91,2024-01-30 13:45:00,Belajar Dasar Git dengan GitHub,Consistent Learner,"Mantap! Terus gunakan git setiap hari, pelajari branching dan pull request, serta ikut kontribusi kecil ke proyek open source untuk pengalaman kolaboratif."
7797363,-3,-0.1153846153846153,26,10,9,7,4.33,2023-11-27 05:17:00,Belajar Toolset untuk Pengembangan Front-End Web,Consistent Learner,"Keren! Siapkan dev environment lengkap, pelajari bundler dan linter, serta biasakan workflow testing agar pengembangan front-end Anda lebih profesional."
7811618,-1,-0.037037037037037,27,7,14,6,3.82,2024-01-16 19:24:00,Belajar Dasar Cloud dan Gen AI di AWS,Consistent Learner,"Menarik! Pelajari layanan AWS untuk AI seperti SageMaker dan Bedrock, lalu praktikkan deploy model sederhana agar memahami end-to-end workflow."
7823782,2,0.2,10,1,6,3,4.478571428571429,2023-09-18 03:31:00,Belajar Pemrograman Rust untuk Pemula,Reflective Learner,"Mantap! Fokus pada konsep ownership, borrowing, dan safe concurrency, lalu praktikkan menulis program kecil yang memanfaatkan fitur Rust."
7832029,-2,-0.1052631578947368,19,6,9,4,3.8792857142857136,2025-06-10 19:05:00,Membangun Proyek Deep Learning Tingkat Mahir,Consistent Learner,"Luar biasa! Fokus pada riset arsitektur lanjutan, eksperimentasi hyperparameter, dan dokumentasi eksperimen agar hasilnya bisa direproduksi dan dipublikasikan."
7860129,1,0.0344827586206896,29,8,12,9,3.947,2024-01-27 07:27:00,Belajar Pengembangan Aplikasi Android Intermediate,Consistent Learner,"Bagus! Fokus pada dependency injection, unit/UI testing, serta optimasi memori agar aplikasi Anda menjadi lebih stabil dan mudah dipelihara dalam jangka panjang."
7866893,3,0.1304347826086956,23,4,12,7,4.174444444444443,2023-07-04 16:55:00,BDT 2024 Web Development Bootcamp ILT Quiz - Front End dan Back End,Consistent Learner,"Bagus! Analisa hasil quiz, praktikkan implementasi penuh stack secara terintegrasi, dan perbaiki area yang masih lemah agar semakin siap menghadapi tugas nyata."
7872104,-1,-0.0344827586206896,29,8,14,7,3.7485,2024-05-07 01:03:00,Membangun Aplikasi Gen AI dengan Microsoft Azure,Consistent Learner,"Menarik! Pelajari layanan Azure AI, integrasikan model generatif ke aplikasi, dan cermati aspek keamanan serta biaya penggunaan."
7880604,-4,-0.1333333333333333,30,10,14,6,3.821818181818181,2025-01-03 15:50:00,BDT 2022 (Tahap 2) Pre-Test IT Support,Consistent Learner,"Gunakan pre-test ini sebagai pijakan untuk memperkuat dasar-dasar teknis, buat daftar topik yang perlu diulang, dan praktikkan troubleshooting sederhana."
7881052,4,0.1333333333333333,30,7,12,11,3.922800000000001,2023-11-20 14:39:00,Belajar Dasar Structured Query Language (SQL),Consistent Learner,"Bagus! Latih query kompleks seperti JOIN, GROUP BY, dan window functions pada dataset nyata untuk mengasah kemampuan analitis Anda."
7881441,1,0.1,10,2,5,3,3.832857142857143,2024-08-31 03:56:00,Bangkit General Assessment 2023,Consistent Learner,"Gunakan assessment ini untuk memetakan area yang perlu ditingkatkan, atur ulang prioritas belajar, dan terus konsisten berlatih setiap minggu untuk progres nyata."
7895908,5,0.2631578947368421,19,4,6,9,4.020588235294119,2025-02-24 23:42:00,Machine Learning Operations (MLOps) dengan Cloudeka,Reflective Learner,"Bagus! Praktikkan CI untuk model, pipeline deployment, dan monitoring di Cloudeka agar model produksi lebih handal dan mudah dikelola."
7905307,0,0.0,23,6,11,6,4.357333333333333,2023-12-27 19:20:00,Belajar Dasar Cloud dan Gen AI di AWS,Consistent Learner,"Menarik! Pelajari layanan AWS untuk AI seperti SageMaker dan Bedrock, lalu praktikkan deploy model sederhana agar memahami end-to-end workflow."
7918431,2,0.1111111111111111,18,4,8,6,3.9558823529411766,2024-03-21 04:06:00,Belajar Back-End Pemula dengan JavaScript,Consistent Learner,"Mantap! Pelajari Node.js dan Express, bangun REST API sederhana, lalu sambungkan ke database untuk memahami alur backend penuh."
7950774,-3,-0.1071428571428571,28,8,15,5,4.009130434782609,2025-06-28 20:45:00,Pengantar Teknologi Blockchain,Consistent Learner,"Menarik! Pelajari smart contract dasar, model konsensus, dan praktik kasus penggunaan realistis sebelum melangkah ke implementasi lebih kompleks."
7955369,2,0.1111111111111111,18,5,6,7,4.170714285714285,2024-10-26 09:52:00,BDT 2022 (Tahap 2) Pre-Test IT Support,Consistent Learner,"Gunakan pre-test ini sebagai pijakan untuk memperkuat dasar-dasar teknis, buat daftar topik yang perlu diulang, dan praktikkan troubleshooting sederhana."
7956968,3,0.1,30,9,9,12,4.052173913043479,2024-08-19 12:35:00,Belajar Implementasi CI/CD,Consistent Learner,"Keren! Buat pipeline sederhana dengan GitHub Actions atau GitLab CI untuk mengotomatisasi build, test, dan deploy sehingga workflow Anda lebih cepat dan konsisten."
7961484,3,0.2307692307692307,13,2,6,5,3.708,2023-06-20 09:13:00,SIB 5 ILT Quiz Full Stack,Reflective Learner,"Semangat! Fokus pada area yang menjadi kekurangan (front-end atau back-end), lalu buat proyek penuh stack sebagai bukti kompetensi Anda."
7967940,-2,-0.1538461538461538,13,5,5,3,3.7208333333333337,2023-12-06 14:16:00,Belajar Membuat Augmented Reality,Consistent Learner,Menarik! Eksperimen dengan ARCore/ARKit dan pelajari integrasi 3D assets serta antarmuka agar pengalaman AR terasa natural bagi pengguna.
7990188,-3,-0.1034482758620689,29,11,10,8,3.862608695652174,2023-10-31 23:36:00,Belajar Android Jetpack Pro,Consistent Learner,"Keren! Pelajari komponen Jetpack lanjutan seperti WorkManager, Paging, dan Security agar aplikasi Anda siap menghadapi skenario produksi."
8001436,-3,-0.1034482758620689,29,7,18,4,3.974583333333333,2024-05-20 16:18:00,Belajar Fundamental Back-End dengan JavaScript,Consistent Learner,"Bagus! Pelajari database (MongoDB/Postgres), autentikasi, dan error handling agar API Anda semakin kokoh dan aman saat digunakan."
8004552,3,0.1578947368421052,19,4,8,7,4.131333333333333,2024-11-01 15:56:00,Pengenalan NVIDIA AI Enterprise,Consistent Learner,"Menarik! Pelajari ekosistem NVIDIA untuk deployment model besar, optimasi inferensi, dan toolset pendukung yang relevan untuk produksi."
8006186,-2,-0.0909090909090909,22,6,12,4,3.9817647058823527,2024-04-14 21:08:00,Belajar Back-End Pemula dengan JavaScript,Consistent Learner,"Mantap! Pelajari Node.js dan Express, bangun REST API sederhana, lalu sambungkan ke database untuk memahami alur backend penuh."
8040631,0,0.0,10,2,6,2,3.89125,2023-09-11 18:05:00,Financial Literacy 101,Consistent Learner,"Keren! Buat anggaran sederhana, pelajari konsep tabungan dan investasi dasar, serta praktikkan pengelolaan uang dalam kehidupan sehari-hari."
8064292,-1,-0.0909090909090909,11,3,6,2,3.9566666666666666,2024-04-23 13:28:00,Belajar Back-End Pemula dengan Python,Consistent Learner,"Mantap! Pelajari Flask atau Django, buat REST API sederhana, dan hubungkan ke database untuk latihan penuh backend development."
8070053,-1,-0.0909090909090909,11,2,8,1,4.586,2023-11-25 03:13:00,Belajar Strategi Perencanaan Karier,Consistent Learner,"Luar biasa! Susun roadmap karier dengan milestones 6-12 bulan, portofolio yang jelas, dan langkah-langkah konkret untuk mencapai tujuan Anda."
8074868,4,0.2352941176470588,17,2,9,6,3.9033333333333338,2024-12-06 17:53:00,Menjadi Flutter Developer Expert,Reflective Learner,"Ambisi bagus! Fokus pada performa, platform channels untuk native interoperability, testing, dan deployment ke Play Store dan App Store agar aplikasi siap produksi."
8090362,2,0.2,10,1,6,3,4.41125,2023-10-15 06:20:00,Belajar Membuat Website untuk Menjadi Desainer Website,Reflective Learner,"Bagus! Pelajari layout, tipografi, dan aksesibilitas, lalu praktikkan membuat portofolio website yang menunjukkan kemampuan desain Anda."
8104014,2,0.0689655172413793,29,7,13,9,3.8695,2023-12-26 21:40:00,Belajar Dasar Google Cloud,Consistent Learner,"Keren! Pelajari layanan inti seperti Compute, Storage, dan IAM, lalu deploy aplikasi kecil untuk memahami alurnya secara praktis."
8133767,-3,-0.1,30,10,13,7,3.962916666666667,2024-05-09 16:04:00,Menjadi Flutter Developer Expert,Consistent Learner,"Ambisi bagus! Fokus pada performa, platform channels untuk native interoperability, testing, dan deployment ke Play Store dan App Store agar aplikasi siap produksi."
8157080,0,0.0,26,6,14,6,4.0356250000000005,2024-07-09 07:31:00,Belajar Membuat Website untuk Menjadi Desainer Website,Consistent Learner,"Bagus! Pelajari layout, tipografi, dan aksesibilitas, lalu praktikkan membuat portofolio website yang menunjukkan kemampuan desain Anda."
8157702,5,0.3125,16,2,7,7,4.124615384615385,2024-03-28 07:37:00,Belajar Membangun Game 2D dan 3D dengan Unity,Reflective Learner,"Keren! Perdalam scripting C#, scene management, serta optimasi performa, dan lakukan playtest rutin untuk menyempurnakan gameplay."
8160571,-6,-0.25,24,11,8,5,3.9065,2023-11-20 02:33:00,Belajar Membangun Aplikasi Android HTML5,Fast Learner,"Baik! Pelajari penggunaan WebView dengan benar, optimasi performa, dan pengalaman hybrid agar pengguna merasakan aplikasi yang halus."
8166523,-3,-0.2,15,6,6,3,3.8000000000000007,2025-05-10 11:36:00,Belajar Membangun Aplikasi Android dengan IBM Bluemix,Fast Learner,Menarik! Pelajari integrasi cloud services IBM dan cara deploy backend untuk mendukung fitur aplikasi yang Anda buat.
8211553,-2,-0.0714285714285714,28,9,12,7,4.105,2024-01-24 19:28:00,Menjadi AWS Solutions Architect Associate,Consistent Learner,Bagus! Fokus latihan soal AWS dan praktik mendesain arsitektur untuk berbagai skenario nyata agar siap dalam ujian dan pekerjaan.
8214066,-2,-0.1666666666666666,12,5,4,3,3.715,2024-09-20 11:23:00,Belajar Membuat Front-End Web untuk Pemula,Consistent Learner,"Bagus! Buat proyek mini seperti website profil pribadi untuk mempraktikkan HTML, CSS, dan JavaScript sebagai portofolio awal Anda."
8214355,-7,-0.25,28,10,15,3,4.04304347826087,2024-12-14 18:49:00,Tes Seleksi Pijak in collaboration with IBM SkillsBuild,Fast Learner,"Tetap semangat! Review topik inti, lakukan latihan soal, dan gunakan pre-test sebagai alat ukur kesiapan sebelum tes seleksi."
8218747,-1,-0.0454545454545454,22,5,13,4,4.0043750000000005,2023-11-26 05:30:00,Belajar Membangun Aplikasi Android HTML5,Consistent Learner,"Baik! Pelajari penggunaan WebView dengan benar, optimasi performa, dan pengalaman hybrid agar pengguna merasakan aplikasi yang halus."
8219513,-5,-0.3333333333333333,15,6,8,1,3.881428571428572,2023-07-10 18:25:00,BDT 2024 Web Development Bootcamp ILT Quiz - Front End dan Back End,Fast Learner,"Bagus! Analisa hasil quiz, praktikkan implementasi penuh stack secara terintegrasi, dan perbaiki area yang masih lemah agar semakin siap menghadapi tugas nyata."
8230419,-3,-0.2727272727272727,11,3,8,0,4.34,2024-07-20 04:14:00,Belajar Pemrograman Fungsional dengan Haskell,Fast Learner,"Bagus! Pelajari konsep pure functions, monads, dan tipe statis sambil praktik menulis program kecil yang memanfaatkan gaya fungsional."
8238809,1,0.0666666666666666,15,3,8,4,4.255384615384615,2023-12-21 23:22:00,Exam Challenge Campaign Hari Pendidikan,Consistent Learner,"Tetap semangat! Jadikan campaign ini sebagai latihan berkala, catat area kelemahan, dan ulangi materi secara terstruktur untuk peningkatan berkelanjutan."
8244037,-1,-0.0434782608695652,23,6,12,5,3.9326666666666665,2024-01-25 16:18:00,Pengenalan NVIDIA AI Enterprise,Consistent Learner,"Menarik! Pelajari ekosistem NVIDIA untuk deployment model besar, optimasi inferensi, dan toolset pendukung yang relevan untuk produksi."
8258474,6,0.2307692307692307,26,4,12,10,4.169130434782609,2023-10-25 06:22:00,Tes Seleksi Asah 2025 – FEBE AI dan REBE AI,Reflective Learner,"Semangat! Fokus pada topik inti, percaya pada proses belajarmu, dan gunakan latihan soal untuk memperkuat kesiapan sebelum tes."
8260770,-1,-0.0714285714285714,14,5,5,4,4.28090909090909,2025-02-01 22:35:00,Pengenalan NVIDIA AI Enterprise,Consistent Learner,"Menarik! Pelajari ekosistem NVIDIA untuk deployment model besar, optimasi inferensi, dan toolset pendukung yang relevan untuk produksi."
8288686,-1,-0.037037037037037,27,6,16,5,4.2212000000000005,2024-09-16 04:23:00,Belajar Membangun Aplikasi Android HTML5,Consistent Learner,"Baik! Pelajari penggunaan WebView dengan benar, optimasi performa, dan pengalaman hybrid agar pengguna merasakan aplikasi yang halus."
8301124,-2,-0.0909090909090909,22,6,12,4,3.933529411764706,2024-08-17 16:11:00,Bangkit General Assessment 2023,Consistent Learner,"Gunakan assessment ini untuk memetakan area yang perlu ditingkatkan, atur ulang prioritas belajar, dan terus konsisten berlatih setiap minggu untuk progres nyata."
8306077,3,0.1875,16,2,9,5,3.627692307692308,2023-11-16 10:03:00,BDT 2022 (Tahap 2) Pre-Test Analisis Data,Consistent Learner,"Bagus! Identifikasi area statistik atau data wrangling yang perlu diperbaiki, lalu latih dengan dataset nyata agar keterampilan meningkat."
8319267,2,0.1333333333333333,15,4,5,6,3.87625,2023-04-10 02:37:00,Belajar Fundamental Back-End dengan JavaScript,Consistent Learner,"Bagus! Pelajari database (MongoDB/Postgres), autentikasi, dan error handling agar API Anda semakin kokoh dan aman saat digunakan."
8349870,-2,-0.125,16,4,10,2,4.176428571428572,2023-02-11 13:05:00,Machine Learning Terapan,Consistent Learner,"Bagus! Fokus pada pipeline end-to-end: data cleaning, modeling, evaluasi, dan deployment agar hasil Anda bisa dipakai secara praktis dalam aplikasi nyata."
8350316,11,0.3928571428571428,28,2,13,13,3.9753846153846153,2023-04-23 00:34:00,Belajar Membuat Virtual Reality,Reflective Learner,Keren! Perhatikan optimasi rendering dan desain interaksi agar pengalaman VR nyaman dan tidak menyebabkan motion sickness bagi pengguna.
8372116,3,0.1111111111111111,27,6,12,9,3.898095238095237,2024-01-30 02:15:00,Bangkit Machine Learning Assessment 2024 Batch 2,Consistent Learner,Bagus! Fokus ulang pada konsep ML inti dan lakukan banyak latihan soal serta proyek kecil untuk mengasah ketangkasan teknis Anda.
8386412,1,0.0833333333333333,12,3,5,4,4.319090909090909,2023-10-30 09:56:00,Belajar Strategi Perencanaan Karier,Consistent Learner,"Luar biasa! Susun roadmap karier dengan milestones 6-12 bulan, portofolio yang jelas, dan langkah-langkah konkret untuk mencapai tujuan Anda."
8393813,5,0.3125,16,4,3,9,3.765833333333333,2023-11-04 07:43:00,Laskar AI 2025 ILT Quiz - Artificial Intelligence,Reflective Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
8419684,-8,-0.2666666666666666,30,14,10,6,3.762105263157894,2024-07-06 22:12:00,Belajar Membuat Game untuk Pemula,Fast Learner,"Bagus! Mulai dari game sederhana untuk memahami loop dan input handling, lalu tingkatkan kompleksitas secara bertahap sambil belajar design level."
8442717,-2,-0.1666666666666666,12,4,6,2,4.030833333333334,2024-08-11 11:45:00,Asah 2025 - Kuis ILT Soft Skill,Consistent Learner,Mantap! Gunakan hasil kuis untuk menyusun rencana pengembangan soft skill dan praktik komunikasi di situasi nyata agar kemampuan semakin matang.
8464188,0,0.0,21,6,9,6,4.087333333333333,2023-10-31 19:10:00,Belajar Fundamental Back-End dengan JavaScript,Consistent Learner,"Bagus! Pelajari database (MongoDB/Postgres), autentikasi, dan error handling agar API Anda semakin kokoh dan aman saat digunakan."
8473702,3,0.25,12,2,5,5,4.094,2023-02-11 04:53:00,Bangkit Android Assessment 2024 Batch 2,Reflective Learner,Mantap! Praktikkan implementasi fitur Android dan cara debugging cepat agar Anda lebih siap menghadapi soal-soal teknis saat assessment.
8485437,6,0.2142857142857142,28,2,18,8,4.0676000000000005,2024-06-29 13:53:00,Memulai Dasar Pemrograman Bagi Pengembang Perangkat Lunak Pemula,Reflective Learner,"Keren! Kuasai logika dasar, tipe data, dan control flow; bangun kebiasaan menulis kode rapi sejak awal karena itu sangat membantu nanti."
8518461,-1,-0.0344827586206896,29,9,12,8,4.016818181818182,2024-10-21 20:44:00,Belajar Membangun Aplikasi Android dengan IBM Bluemix,Consistent Learner,Menarik! Pelajari integrasi cloud services IBM dan cara deploy backend untuk mendukung fitur aplikasi yang Anda buat.
8523874,3,0.2,15,4,4,7,3.992,2023-10-03 01:29:00,Belajar Penerapan Data Science,Consistent Learner,"Keren! Kerjakan studi kasus end-to-end: problem framing, data cleansing, modeling, dan komunikasi hasil agar solusi Anda berguna bagi pengguna nyata."
8525337,-3,-0.1428571428571428,21,6,12,3,3.964117647058824,2023-11-05 12:12:00,Belajar Membuat Virtual Reality,Consistent Learner,Keren! Perhatikan optimasi rendering dan desain interaksi agar pengalaman VR nyaman dan tidak menyebabkan motion sickness bagi pengguna.
8535275,2,0.0689655172413793,29,7,13,9,4.057916666666666,2023-12-02 16:10:00,Belajar Membangun Aplikasi Android dengan IBM Bluemix,Consistent Learner,Menarik! Pelajari integrasi cloud services IBM dan cara deploy backend untuk mendukung fitur aplikasi yang Anda buat.
8541248,-2,-0.125,16,7,4,5,3.970714285714286,2024-09-20 22:26:00,Tes Seleksi Coding Camp powered by DBS Foundation - Full-Stack Web Developer,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
8550728,2,0.125,16,2,10,4,3.967333333333334,2024-01-28 05:41:00,Belajar Membuat Aplikasi Android untuk Pemula,Consistent Learner,"Kerja bagus! Sekarang buatlah satu aplikasi lengkap kecil, lalu pelajari Navigation, Room, dan praktikkan rilis sederhana ke Play Store sebagai pengalaman nyata."
8567593,0,0.0,25,6,13,6,4.2345,2023-06-24 02:35:00,Belajar Fundamental Deep Learning,Consistent Learner,"Bagus sekali! Pelajari arsitektur dasar seperti CNN dan RNN, lalu implementasikan contoh sederhana menggunakan PyTorch atau TensorFlow untuk memperkuat pemahaman."
8571966,0,0.0,30,7,16,7,3.8985185185185194,2025-02-26 09:14:00,Menjadi Google Cloud Architect,Consistent Learner,"Hebat! Perdalam desain sistem skala besar, security, dan strategi multi-region agar solusi cloud Anda handal, aman, dan hemat biaya."
8575479,-3,-0.1578947368421052,19,6,10,3,4.203333333333333,2023-08-26 12:58:00,Belajar Membuat Aplikasi Kognitif dengan IBM Watson,Consistent Learner,"Menarik! Pelajari NLU, speech, dan integrasi API Watson untuk membangun fitur kognitif yang membantu pengguna berinteraksi lebih alami."
8581110,0,0.0,13,4,5,4,4.01,2023-01-27 14:47:00,Bangkit 2024 ILT Quiz - Soft Skill,Consistent Learner,Gunakan hasil quiz untuk mengasah kemampuan komunikasi dan kerja tim; praktik nyata bersama tim proyek kecil akan sangat membantu perkembangan skill ini.
8598289,6,0.2142857142857142,28,1,20,7,3.805454545454545,2023-11-07 03:31:00,Belajar Fundamental Deep Learning,Reflective Learner,"Bagus sekali! Pelajari arsitektur dasar seperti CNN dan RNN, lalu implementasikan contoh sederhana menggunakan PyTorch atau TensorFlow untuk memperkuat pemahaman."
8635101,1,0.0666666666666666,15,4,6,5,4.24,2024-08-21 02:01:00,BDT 2024 Web Development Bootcamp ILT Quiz - Soft Skill,Consistent Learner,Latih komunikasi dan kerjasama tim selama pengerjaan proyek agar soft skill Anda terlihat saat penilaian dan membantu kelancaran kerja tim.
8636641,-6,-0.2857142857142857,21,9,9,3,4.06578947368421,2023-11-27 01:58:00,Belajar Mengembangkan Website dengan HTML dan CSS Bagi Pengembang Web Pemula,Fast Learner,"Bagus! Buat proyek landing page responsif, pelajari best practices accessibility, dan upload ke hosting atau GitHub Pages sebagai portofolio."
8648742,4,0.2352941176470588,17,4,5,8,3.995000000000001,2023-11-30 14:26:00,BDT 2022 (Tahap 2) Pre-Test Analisis Data,Reflective Learner,"Bagus! Identifikasi area statistik atau data wrangling yang perlu diperbaiki, lalu latih dengan dataset nyata agar keterampilan meningkat."
8656738,0,0.0,21,4,13,4,3.983125,2023-08-15 03:12:00,Belajar Android Jetpack Pro,Consistent Learner,"Keren! Pelajari komponen Jetpack lanjutan seperti WorkManager, Paging, dan Security agar aplikasi Anda siap menghadapi skenario produksi."
8659277,8,0.3333333333333333,24,4,8,12,3.7605263157894737,2023-12-21 02:46:00,Belajar Fundamental Back-End dengan JavaScript,Reflective Learner,"Bagus! Pelajari database (MongoDB/Postgres), autentikasi, dan error handling agar API Anda semakin kokoh dan aman saat digunakan."
8719249,-1,-0.0769230769230769,13,4,6,3,3.873333333333333,2023-11-27 02:42:00,Belajar Fundamental Aplikasi Web dengan React,Consistent Learner,"Mantap! Kuatkan dasar React lalu eksplor routing, performance tuning, dan testing komponen untuk menghasilkan aplikasi web yang solid."
8738390,1,0.0909090909090909,11,4,2,5,4.00375,2022-06-28 09:04:00,Bangkit Machine Learning Assessment 2024 Batch 2,Consistent Learner,Bagus! Fokus ulang pada konsep ML inti dan lakukan banyak latihan soal serta proyek kecil untuk mengasah ketangkasan teknis Anda.
8771080,6,0.4615384615384615,13,1,5,7,4.2,2024-10-14 23:26:00,Belajar Membuat Aplikasi Android untuk Pemula,Deep Learner,"Kerja bagus! Sekarang buatlah satu aplikasi lengkap kecil, lalu pelajari Navigation, Room, dan praktikkan rilis sederhana ke Play Store sebagai pengalaman nyata."
8811202,-1,-0.0454545454545454,22,5,13,4,4.028823529411763,2023-11-20 13:34:00,Belajar Penerapan Machine Learning dengan Google Cloud,Consistent Learner,"Hebat! Coba deploy model di Vertex AI, pantau performa, dan pahami cost serta lifecycle model di cloud untuk praktik yang realistis."
8822551,-4,-0.1666666666666666,24,8,12,4,3.8833333333333337,2024-03-22 16:47:00,Architecting on AWS (Membangun Arsitektur Cloud di AWS),Consistent Learner,"Hebat! Fokus pada best practices arsitektur cloud, desain high availability, dan strategi optimasi biaya agar solusi Anda lebih profesional."
8829117,-5,-0.2631578947368421,19,9,6,4,3.962857142857143,2024-11-22 10:49:00,Belajar Dasar UX Design,Fast Learner,"Bagus! Latih pembuatan wireframe, user testing sederhana, dan pelajari prinsip usability untuk membuat desain yang benar-benar membantu pengguna."
8842241,4,0.1538461538461538,26,6,10,10,4.0070588235294125,2023-10-28 18:04:00,BDT 2022 (Tahap 2) Pre-Test IT Support,Consistent Learner,"Gunakan pre-test ini sebagai pijakan untuk memperkuat dasar-dasar teknis, buat daftar topik yang perlu diulang, dan praktikkan troubleshooting sederhana."
8856306,1,0.0384615384615384,26,4,17,5,3.930434782608696,2024-04-12 08:17:00,Memulai Pemrograman dengan Kotlin,Consistent Learner,Keren! Lanjutkan dengan mempelajari coroutines untuk asynchronous programming dan pelajari extension function agar kode Kotlin Anda menjadi lebih elegan dan produktif.
8863172,-4,-0.2352941176470588,17,6,9,2,3.804615384615384,2023-11-27 12:16:00,Simulasi Ujian Penilaian Keterampilan Pelatih (Trainer Skills Assessment - Indonesian),Fast Learner,"Ingat: proses itu penting. Fokus pada komunikasi efektif, metode pengajaran, dan latihan presentasi agar keterampilan Anda terlihat saat penilaian."
8896834,-1,-0.0333333333333333,30,8,15,7,3.9277272727272727,2024-12-02 09:22:00,Belajar Membuat Website untuk Menjadi Desainer Website,Consistent Learner,"Bagus! Pelajari layout, tipografi, dan aksesibilitas, lalu praktikkan membuat portofolio website yang menunjukkan kemampuan desain Anda."
8915874,-2,-0.0689655172413793,29,7,17,5,3.8213636363636367,2023-07-16 13:29:00,Belajar Penerapan Machine Learning dengan Google Cloud,Consistent Learner,"Hebat! Coba deploy model di Vertex AI, pantau performa, dan pahami cost serta lifecycle model di cloud untuk praktik yang realistis."
8938255,0,0.0,20,5,10,5,4.278823529411764,2023-11-16 16:52:00,Pengantar Teknologi Blockchain,Consistent Learner,"Menarik! Pelajari smart contract dasar, model konsensus, dan praktik kasus penggunaan realistis sebelum melangkah ke implementasi lebih kompleks."
8951033,2,0.074074074074074,27,8,9,10,3.714347826086956,2024-10-31 11:08:00,Menjadi Back-End Developer Expert dengan JavaScript,Consistent Learner,"Ambisius—bagus! Perdalam design patterns, testing, observability, serta microservices agar dapat menangani beban produksi nyata."
8959928,6,0.3333333333333333,18,2,8,8,4.0633333333333335,2024-10-02 04:52:00,Simulasi Ujian Penilaian Keterampilan Pelatih (Trainer Skills Assessment - Indonesian),Reflective Learner,"Ingat: proses itu penting. Fokus pada komunikasi efektif, metode pengajaran, dan latihan presentasi agar keterampilan Anda terlihat saat penilaian."
8984485,-2,-0.2,10,3,6,1,4.28375,2023-11-14 04:08:00,Menjadi Flutter Developer Expert,Fast Learner,"Ambisi bagus! Fokus pada performa, platform channels untuk native interoperability, testing, dan deployment ke Play Store dan App Store agar aplikasi siap produksi."
9017027,0,0.0,21,6,9,6,3.8323529411764703,2024-02-29 11:37:00,Menjadi Azure Cloud Developer,Consistent Learner,"Bagus! Perdalam layanan Azure untuk deployment, function, dan storage, serta praktikkan deploy aplikasi untuk memahami ekosistem Azure secara menyeluruh."
9032625,1,0.0833333333333333,12,4,3,5,3.838888888888889,2025-01-03 00:29:00,[Univ] Coding Camp powered by DBS Foundation 2025 ILT Quiz - Soft Skill,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
